policy,run_dir,checkpoint,branch_index,final_cumulative_return,annualized_return,annualized_volatility,max_drawdown,average_turnover,average_constraint_cost,average_allocation_constraint_1_weight,average_allocation_constraint_2_weight,average_allocation_constraint_1_violation_cost,average_allocation_constraint_2_violation_cost,average_allocation_constraint_raw_cost,average_allocation_constraint_cost,average_concentration,maximum_concentration,average_max_single_asset_weight,maximum_single_asset_weight,fraction_steps_single_asset_above_70pct
Constrained-neutral baseline,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.4_ppo_gaussian_ppo_unconstrained_none_20260718_162406\seed_0,neutral_action,10,-0.10798275470733643,-0.1079835808834183,0.18792417291853036,0.20517103374004364,0.0,0.00095010717632249,0.7750000357627869,0.5999999046325684,0.0,0.0,0.0,0.0,0.27375006675720215,0.2737500071525574,0.42500001192092896,0.42499998211860657,0.0
Constrained-neutral baseline,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.4_ppo_gaussian_ppo_unconstrained_none_20260718_162406\seed_0,neutral_action,11,-0.0950670838356018,-0.09506671782766718,0.15042984478626753,0.24446211755275726,0.0,0.002290820935741067,0.7750000357627869,0.5999999046325684,0.0,0.0,0.0,0.0,0.27375006675720215,0.2737500071525574,0.42500001192092896,0.42499998211860657,0.0
Constrained-neutral baseline,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.4_ppo_gaussian_ppo_unconstrained_none_20260718_162406\seed_0,neutral_action,12,-0.13406574726104736,-0.1340657378264084,0.16714189992794135,0.22544100880622864,0.0,0.001763621112331748,0.7750000357627869,0.5999999046325684,0.0,0.0,0.0,0.0,0.27375006675720215,0.2737500071525574,0.42500001192092896,0.42499998211860657,0.0
Constrained-neutral baseline,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.4_ppo_gaussian_ppo_unconstrained_none_20260718_162406\seed_0,neutral_action,13,0.03654611110687256,0.03654671449621394,0.1581558916887268,0.10706496983766556,0.0,0.0005067861638963223,0.7750000357627869,0.5999999046325684,0.0,0.0,0.0,0.0,0.27375006675720215,0.2737500071525574,0.42500001192092896,0.42499998211860657,0.0
Constrained-neutral baseline,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.4_ppo_gaussian_ppo_unconstrained_none_20260718_162406\seed_0,neutral_action,14,0.017042994499206543,0.017043252665465136,0.1684515808236832,0.2292208969593048,0.0,0.0011645464692264795,0.7750000357627869,0.5999999046325684,0.0,0.0,0.0,0.0,0.27375006675720215,0.2737500071525574,0.42500001192092896,0.42499998211860657,0.0
Constrained-neutral baseline,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.4_ppo_gaussian_ppo_unconstrained_none_20260718_162406\seed_0,neutral_action,15,-0.01810622215270996,-0.018106624775806823,0.13552987019941376,0.10465580224990845,0.0,0.0007195224170573056,0.7750000357627869,0.5999999046325684,0.0,0.0,0.0,0.0,0.27375006675720215,0.2737500071525574,0.42500001192092896,0.42499998211860657,0.0
Constrained-neutral baseline,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.4_ppo_gaussian_ppo_unconstrained_none_20260718_162406\seed_0,neutral_action,16,0.3420705795288086,0.3420706436750889,0.14105447755048175,0.07702507823705673,0.0,0.0005673877312801778,0.7750000357627869,0.5999999046325684,0.0,0.0,0.0,0.0,0.27375006675720215,0.2737500071525574,0.42500001192092896,0.42499998211860657,0.0
Constrained-neutral baseline,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.4_ppo_gaussian_ppo_unconstrained_none_20260718_162406\seed_0,neutral_action,17,0.30911505222320557,0.3091149491170484,0.180114491301475,0.08943057805299759,0.0,0.00035407464019954205,0.7750000357627869,0.5999999046325684,0.0,0.0,0.0,0.0,0.27375006675720215,0.2737500071525574,0.42500001192092896,0.42499998211860657,0.0
Constrained-neutral baseline,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.4_ppo_gaussian_ppo_unconstrained_none_20260718_162406\seed_0,neutral_action,18,0.31773126125335693,0.3177313209285144,0.1826402833371378,0.13188214600086212,0.0,0.0011024794075638056,0.7750000357627869,0.5999999046325684,0.0,0.0,0.0,0.0,0.27375006675720215,0.2737500071525574,0.42500001192092896,0.42499998211860657,0.0
Constrained-neutral baseline,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.4_ppo_gaussian_ppo_unconstrained_none_20260718_162406\seed_0,neutral_action,19,0.2566729784011841,0.25667178765579823,0.1279883016368397,0.0682014599442482,0.0,0.00020689624943770468,0.7750000357627869,0.5999999046325684,0.0,0.0,0.0,0.0,0.27375006675720215,0.2737500071525574,0.42500001192092896,0.42499998211860657,0.0
PPO Gaussian v2.4,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.4_ppo_gaussian_ppo_unconstrained_none_20260718_162406\seed_0,checkpoint_best.pt,0,0.2323974370956421,0.23239720924783036,0.18399721481584752,0.10815795511007309,0.3272128105163574,0.010001733899116516,0.8030994534492493,0.7244358658790588,0.0,0.0,0.0,0.0,0.4997778832912445,0.9755579829216003,0.6204202771186829,0.9876731634140015,0.4007936507936508
PPO Gaussian v2.4,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.4_ppo_gaussian_ppo_unconstrained_none_20260718_162406\seed_0,checkpoint_best.pt,1,0.6538786888122559,0.653878719742105,0.15503306576946224,0.10491330921649933,0.20533519983291626,0.0007828216184861958,0.6704388856887817,0.5981939435005188,0.0,0.0,0.0,0.0,0.3767005205154419,0.9083132743835449,0.4624391794204712,0.9526171684265137,0.08333333333333333
PPO Gaussian v2.4,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.4_ppo_gaussian_ppo_unconstrained_none_20260718_162406\seed_0,checkpoint_best.pt,2,0.33977818489074707,0.3397781293710793,0.14707836507595767,0.08360413461923599,0.21436500549316406,0.0,0.687577486038208,0.6104022860527039,0.0,0.0,0.0,0.0,0.3865523636341095,0.9555566310882568,0.473580926656723,0.977440357208252,0.12698412698412698
PPO Gaussian v2.4,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.4_ppo_gaussian_ppo_unconstrained_none_20260718_162406\seed_0,checkpoint_best.pt,3,0.13442659378051758,0.13442585352386183,0.18889433265098782,0.18321937322616577,0.2888556122779846,0.0020853199530392885,0.764694094657898,0.6824449896812439,0.0,0.0,0.0,0.0,0.452547162771225,0.977318286895752,0.5587025284767151,0.9885714650154114,0.2777777777777778
PPO Gaussian v2.4,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.4_ppo_gaussian_ppo_unconstrained_none_20260718_162406\seed_0,checkpoint_best.pt,4,0.12961900234222412,0.12961888132522148,0.20323575685469836,0.19210614264011383,0.2832746207714081,0.0009328370215371251,0.7525281310081482,0.682242751121521,0.0,0.0,0.0,0.0,0.4753245711326599,0.9901022911071777,0.5684681534767151,0.995034396648407,0.2976190476190476
PPO Gaussian v2.4,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.4_ppo_gaussian_ppo_unconstrained_none_20260718_162406\seed_0,checkpoint_best.pt,5,0.467562198638916,0.4675613007501278,0.16495415062680926,0.1280958652496338,0.2590522766113281,0.0005687196971848607,0.7040529847145081,0.6237763166427612,0.0,0.0,0.0,0.0,0.39427450299263,0.9857824444770813,0.48589202761650085,0.9928585886955261,0.15079365079365079
PPO Gaussian v2.4,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.4_ppo_gaussian_ppo_unconstrained_none_20260718_162406\seed_0,checkpoint_best.pt,6,0.42134392261505127,0.42134233509559404,0.18247706480273068,0.06814134120941162,0.33484551310539246,4.880055348621681e-05,0.7390455007553101,0.6528089046478271,0.0,0.0,0.0,0.0,0.4082128405570984,0.9655746221542358,0.5077098608016968,0.9825923442840576,0.21031746031746032
PPO Gaussian v2.4,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.4_ppo_gaussian_ppo_unconstrained_none_20260718_162406\seed_0,checkpoint_best.pt,7,-0.035257041454315186,-0.03525751894369644,0.16449920853072447,0.16332639753818512,0.266990065574646,0.0006312432233244181,0.7261956930160522,0.6442687511444092,0.0,0.0,0.0,0.0,0.4158141613006592,0.9731458425521851,0.5201883316040039,0.9864499568939209,0.1984126984126984
PPO Gaussian v2.4,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.4_ppo_gaussian_ppo_unconstrained_none_20260718_162406\seed_0,checkpoint_best.pt,8,0.05292701721191406,0.05292689596743094,0.17156185488282893,0.1994476318359375,0.34042730927467346,0.012903708033263683,0.7638545036315918,0.6777280569076538,0.0,0.0,0.0,0.0,0.4307882487773895,0.9800037145614624,0.5433858036994934,0.989936351776123,0.23809523809523808
PPO Gaussian v2.4,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.4_ppo_gaussian_ppo_unconstrained_none_20260718_162406\seed_0,checkpoint_best.pt,9,0.0363621711730957,0.036363646763122315,0.10815038979695628,0.07234779745340347,0.1644432693719864,0.0003971320402342826,0.6810818314552307,0.5947301983833313,0.0,0.0,0.0,0.0,0.3609178960323334,0.9412081837654114,0.45242011547088623,0.9700124859809875,0.06746031746031746
PPO Gaussian v2.4,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.4_ppo_gaussian_ppo_unconstrained_none_20260718_162406\seed_0,checkpoint_best.pt,10,-0.11665374040603638,-0.11665381710770673,0.20033725293023086,0.24597018957138062,0.37162235379219055,0.006909911520779133,0.7544811367988586,0.6730055809020996,0.0,0.0,0.0,0.0,0.4360804557800293,0.9750905632972717,0.5468745231628418,0.9874376058578491,0.2222222222222222
PPO Gaussian v2.4,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.4_ppo_gaussian_ppo_unconstrained_none_20260718_162406\seed_0,checkpoint_best.pt,11,-0.06912219524383545,-0.06912256424587804,0.15824486353112371,0.27103710174560547,0.2295701652765274,0.010894954204559326,0.7206359505653381,0.643713116645813,0.0,0.0,0.0,0.0,0.4299153983592987,0.9841205477714539,0.5191981792449951,0.9920183420181274,0.20238095238095238
PPO Gaussian v2.4,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.4_ppo_gaussian_ppo_unconstrained_none_20260718_162406\seed_0,checkpoint_best.pt,12,-0.060584068298339844,-0.06058415019929542,0.18188774831722318,0.20731420814990997,0.28979116678237915,0.005443048197776079,0.7457131147384644,0.6603405475616455,0.0,0.0,0.0,0.0,0.43278443813323975,0.9853800535202026,0.530664324760437,0.99265456199646,0.2261904761904762
PPO Gaussian v2.4,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.4_ppo_gaussian_ppo_unconstrained_none_20260718_162406\seed_0,checkpoint_best.pt,13,-0.007369935512542725,-0.007370112483086166,0.16337715502811312,0.1348860263824463,0.2865297198295593,0.003881406271830201,0.7189953923225403,0.6362413763999939,0.0,0.0,0.0,0.0,0.4031603932380676,0.9831990003585815,0.4988449811935425,0.9915539026260376,0.17063492063492064
PPO Gaussian v2.4,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.4_ppo_gaussian_ppo_unconstrained_none_20260718_162406\seed_0,checkpoint_best.pt,14,-0.023800015449523926,-0.02379952535619878,0.17541162422028173,0.2772198021411896,0.28779929876327515,0.006940882652997971,0.7040859460830688,0.6225249767303467,0.0,0.0,0.0,0.0,0.39061227440834045,0.9915122389793396,0.4808938801288605,0.9957442879676819,0.12698412698412698
PPO Gaussian v2.4,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.4_ppo_gaussian_ppo_unconstrained_none_20260718_162406\seed_0,checkpoint_best.pt,15,0.04598116874694824,0.04598144256431369,0.14717329498623194,0.11144465953111649,0.2369495928287506,0.0005594610120169818,0.7216335535049438,0.636256754398346,0.0,0.0,0.0,0.0,0.40164002776145935,0.9227179288864136,0.5038465857505798,0.9603811502456665,0.1746031746031746
PPO Gaussian v2.4,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.4_ppo_gaussian_ppo_unconstrained_none_20260718_162406\seed_0,checkpoint_best.pt,16,0.1893596649169922,0.18935934636598306,0.1557901099970756,0.08882159739732742,0.24671106040477753,0.003535743337124586,0.7209607362747192,0.6367425918579102,0.0,0.0,0.0,0.0,0.3997167646884918,0.9763168096542358,0.49775931239128113,0.9880664348602295,0.17063492063492064
PPO Gaussian v2.4,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.4_ppo_gaussian_ppo_unconstrained_none_20260718_162406\seed_0,checkpoint_best.pt,17,0.38459205627441406,0.3845910517604936,0.20240357887782257,0.13367979228496552,0.26209962368011475,0.009829138405621052,0.697721004486084,0.625697910785675,0.0,0.0,0.0,0.0,0.404590904712677,0.9481155276298523,0.4975993037223816,0.973624587059021,0.1626984126984127
PPO Gaussian v2.4,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.4_ppo_gaussian_ppo_unconstrained_none_20260718_162406\seed_0,checkpoint_best.pt,18,0.13309097290039062,0.13309219921627968,0.19796635587509193,0.17092441022396088,0.2832963168621063,0.013447587378323078,0.7246159315109253,0.6502364277839661,0.0,0.0,0.0,0.0,0.43252623081207275,0.965132474899292,0.5236789584159851,0.9823638796806335,0.21825396825396826
PPO Gaussian v2.4,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.4_ppo_gaussian_ppo_unconstrained_none_20260718_162406\seed_0,checkpoint_best.pt,19,0.30214524269104004,0.30214526817288534,0.14322852181706716,0.0646059587597847,0.22028988599777222,0.00034031434915959835,0.6969387531280518,0.6232393980026245,0.0,0.0,0.0,0.0,0.4042415916919708,0.9314923882484436,0.4955311715602875,0.9649866819381714,0.15873015873015872
PPO Dirichlet v2.4,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.4_ppo_dirichlet_ppo_unconstrained_none_20260718_162418\seed_0,checkpoint_best.pt,0,0.14661991596221924,0.1466202549039981,0.17783377840031103,0.12412703782320023,0.2797605097293854,0.01255403459072113,0.8265823721885681,0.687982976436615,0.0,0.0,0.0,0.0,0.46544140577316284,0.662757933139801,0.5887561440467834,0.8090468645095825,0.42063492063492064
PPO Dirichlet v2.4,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.4_ppo_dirichlet_ppo_unconstrained_none_20260718_162418\seed_0,checkpoint_best.pt,1,0.4725910425186157,0.4725916449002765,0.16590495772688094,0.10791725665330887,0.21797628700733185,0.00196396023966372,0.8047441840171814,0.6680499911308289,0.0,0.0,0.0,0.0,0.4442635476589203,0.6632372736930847,0.5572187304496765,0.8093574643135071,0.3611111111111111
PPO Dirichlet v2.4,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.4_ppo_dirichlet_ppo_unconstrained_none_20260718_162418\seed_0,checkpoint_best.pt,2,0.33538568019866943,0.33538452919014383,0.15467534514821996,0.10292329639196396,0.2551819980144501,0.00020834604219999164,0.8120409250259399,0.6665961742401123,0.0,0.0,0.0,0.0,0.4401623010635376,0.6634175777435303,0.5566982626914978,0.8094658255577087,0.3412698412698413
PPO Dirichlet v2.4,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.4_ppo_dirichlet_ppo_unconstrained_none_20260718_162418\seed_0,checkpoint_best.pt,3,0.27730298042297363,0.27730247100730576,0.19844724439580397,0.16319648921489716,0.23759672045707703,0.00035269014188088477,0.8263099193572998,0.6933644413948059,0.0,0.0,0.0,0.0,0.4742104411125183,0.663165271282196,0.596159815788269,0.8093024492263794,0.4444444444444444
PPO Dirichlet v2.4,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.4_ppo_dirichlet_ppo_unconstrained_none_20260718_162418\seed_0,checkpoint_best.pt,4,0.20291471481323242,0.20291518465949143,0.21240016709162043,0.1880362331867218,0.22685092687606812,0.0004745997139252722,0.8516889810562134,0.7248416543006897,0.0,0.0,0.0,0.0,0.5106460452079773,0.6638613343238831,0.6422468423843384,0.8097527027130127,0.5436507936507936
PPO Dirichlet v2.4,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.4_ppo_dirichlet_ppo_unconstrained_none_20260718_162418\seed_0,checkpoint_best.pt,5,0.47756242752075195,0.4775616821787845,0.17611665732434037,0.14501680433750153,0.2679903507232666,0.0017872926546260715,0.8181487917900085,0.6685190796852112,0.0,0.0,0.0,0.0,0.4421875476837158,0.663259744644165,0.5572403073310852,0.8093665242195129,0.35714285714285715
PPO Dirichlet v2.4,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.4_ppo_dirichlet_ppo_unconstrained_none_20260718_162418\seed_0,checkpoint_best.pt,6,0.5163694620132446,0.5163693689511979,0.19164131241248983,0.07275178283452988,0.2513904273509979,1.7560387277626432e-05,0.845200777053833,0.7130241394042969,0.0,0.0,0.0,0.0,0.494670033454895,0.6634132266044617,0.62506103515625,0.8094650506973267,0.5158730158730159
PPO Dirichlet v2.4,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.4_ppo_dirichlet_ppo_unconstrained_none_20260718_162418\seed_0,checkpoint_best.pt,7,-0.09243881702423096,-0.09243888652101762,0.16592439906499193,0.16036272048950195,0.22616443037986755,0.0019098587799817324,0.767768144607544,0.6296188831329346,0.0,0.0,0.0,0.0,0.402509868144989,0.6611796021461487,0.5078333020210266,0.8080296516418457,0.2261904761904762
PPO Dirichlet v2.4,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.4_ppo_dirichlet_ppo_unconstrained_none_20260718_162418\seed_0,checkpoint_best.pt,8,0.22093439102172852,0.22093449281376998,0.18135564702448342,0.16486279666423798,0.2233794927597046,0.0025272287894040346,0.8390832543373108,0.7065977454185486,0.0,0.0,0.0,0.0,0.48813194036483765,0.66335529088974,0.6150484681129456,0.8094298839569092,0.47619047619047616
PPO Dirichlet v2.4,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.4_ppo_dirichlet_ppo_unconstrained_none_20260718_162418\seed_0,checkpoint_best.pt,9,0.07636678218841553,0.07636731014092235,0.11313438010566328,0.07538331300020218,0.18119055032730103,4.376863671495812e-06,0.7730004191398621,0.6247828602790833,0.0,0.0,0.0,0.0,0.3939410448074341,0.6621323227882385,0.4980313181877136,0.8086437582969666,0.1984126984126984
PPO Dirichlet v2.4,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.4_ppo_dirichlet_ppo_unconstrained_none_20260718_162418\seed_0,checkpoint_best.pt,10,-0.079276442527771,-0.07927517783778393,0.19517129761052,0.20912156999111176,0.2633829414844513,0.0014064557617530227,0.8005793690681458,0.660814642906189,0.0,0.0,0.0,0.0,0.4354759752750397,0.6620752215385437,0.5503950119018555,0.8086119890213013,0.32936507936507936
PPO Dirichlet v2.4,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.4_ppo_dirichlet_ppo_unconstrained_none_20260718_162418\seed_0,checkpoint_best.pt,11,0.011010289192199707,0.011010588199046323,0.16495250957089266,0.21966655552387238,0.19836817681789398,0.00041219143895432353,0.7880094647407532,0.6653012633323669,0.0,0.0,0.0,0.0,0.4454638361930847,0.6638967394828796,0.5580383539199829,0.8097776174545288,0.3531746031746032
PPO Dirichlet v2.4,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.4_ppo_dirichlet_ppo_unconstrained_none_20260718_162418\seed_0,checkpoint_best.pt,12,-0.1071273684501648,-0.10712705162894376,0.17624130365256377,0.2305738627910614,0.2512417435646057,0.00630651880055666,0.7759800553321838,0.630871057510376,0.0,0.0,0.0,0.0,0.4021090865135193,0.6623387336730957,0.5074298977851868,0.8087783455848694,0.2261904761904762
PPO Dirichlet v2.4,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.4_ppo_dirichlet_ppo_unconstrained_none_20260718_162418\seed_0,checkpoint_best.pt,13,-0.03797227144241333,-0.03797211305535597,0.17326036254079066,0.1406107097864151,0.25486427545547485,0.007267842534929514,0.8047003149986267,0.6573991179466248,0.0,0.0,0.0,0.0,0.42966020107269287,0.6633893847465515,0.5438684821128845,0.8094521760940552,0.32142857142857145
PPO Dirichlet v2.4,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.4_ppo_dirichlet_ppo_unconstrained_none_20260718_162418\seed_0,checkpoint_best.pt,14,-0.031385600566864014,-0.031383877878178756,0.1774077691549359,0.2582944333553314,0.2721759080886841,0.002851600293070078,0.7978586554527283,0.6572325229644775,0.0,0.0,0.0,0.0,0.43043163418769836,0.6636310815811157,0.543338418006897,0.8096082806587219,0.32142857142857145
PPO Dirichlet v2.4,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.4_ppo_dirichlet_ppo_unconstrained_none_20260718_162418\seed_0,checkpoint_best.pt,15,0.04518008232116699,0.04518127646650183,0.14282572390312492,0.08871765434741974,0.23611710965633392,0.0,0.782188892364502,0.6435957551002502,0.0,0.0,0.0,0.0,0.4155002236366272,0.6627055406570435,0.525473952293396,0.8090136051177979,0.2698412698412698
PPO Dirichlet v2.4,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.4_ppo_dirichlet_ppo_unconstrained_none_20260718_162418\seed_0,checkpoint_best.pt,16,0.37922203540802,0.3792226810773549,0.16846824271573727,0.08973634988069534,0.2285197377204895,0.003985320683568716,0.8189563155174255,0.6837376356124878,0.0,0.0,0.0,0.0,0.4630929231643677,0.6638196706771851,0.5830729007720947,0.8097302317619324,0.4126984126984127
PPO Dirichlet v2.4,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.4_ppo_dirichlet_ppo_unconstrained_none_20260718_162418\seed_0,checkpoint_best.pt,17,0.21265268325805664,0.21265282751923897,0.19541207451734557,0.12439979612827301,0.2252781242132187,0.006481785327196121,0.8039102554321289,0.6738690733909607,0.0,0.0,0.0,0.0,0.4499812126159668,0.663055419921875,0.5670196413993835,0.8092383146286011,0.376984126984127
PPO Dirichlet v2.4,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.4_ppo_dirichlet_ppo_unconstrained_none_20260718_162418\seed_0,checkpoint_best.pt,18,0.2219637632369995,0.22196471669611606,0.21192945016073378,0.17301908135414124,0.1949145644903183,0.01428047101944685,0.8352237343788147,0.700920581817627,0.0,0.0,0.0,0.0,0.48088300228118896,0.6634830832481384,0.6071310043334961,0.8095130920410156,0.47619047619047616
PPO Dirichlet v2.4,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.4_ppo_dirichlet_ppo_unconstrained_none_20260718_162418\seed_0,checkpoint_best.pt,19,0.2558342218399048,0.2558337402054094,0.14562733160707572,0.07542252540588379,0.253966748714447,0.0008731246343813837,0.7821100354194641,0.6357014179229736,0.0,0.0,0.0,0.0,0.4066395163536072,0.6629485487937927,0.5135000348091125,0.8091716170310974,0.24206349206349206
